Transaction_ID,Amount,Transaction_Type,Merchant,Location,Hour,Day_of_Week,Account_Type,Fraudulent
4413,673.7299904589484,Credit,Amazon,International,8,Monday,Business,0
4414,645.4013216334209,Credit,Target,Local,23,Wednesday,Business,0
4415,416.68092189961567,Debit,Amazon,Local,7,Monday,Business,0
4416,494.7476352717123,Credit,Amazon,International,10,Saturday,Business,1
4417,421.2885705861687,Debit,Target,International,21,Tuesday,Business,0
4418,33.76499439643997,Credit,Amazon,Local,5,Thursday,Personal,0
4419,342.0178901552878,Debit,Walmart,International,14,Tuesday,Personal,0
4420,185.31143284331694,Credit,Walmart,Local,5,Friday,Business,0
4421,107.43994721035506,Credit,Amazon,International,21,Friday,Business,0
4422,957.1532295504563,Credit,Amazon,Local,10,Monday,Business,0
4423,603.3661277917439,Debit,Walmart,International,14,Monday,Personal,0
4424,731.3697213942366,Debit,Amazon,Local,11,Sunday,Business,0
4425,322.21010583345634,Credit,Amazon,Local,8,Sunday,Business,1
4426,399.21565819907505,Credit,Amazon,Local,9,Wednesday,Business,1
4427,244.55475395775625,Credit,Amazon,International,14,Sunday,Business,0
4428,105.99601425577049,Debit,Target,Local,16,Tuesday,Business,0
4429,187.24132106716795,Credit,Amazon,Local,15,Monday,Business,0
4430,799.5389048,Debit,Walmart,International,21,Saturday,Business,0
4431,680.7703471,Credit,Target,International,7,Monday,Personal,0
4432,551.4595872256222,Debit,Target,Local,16,Sunday,Business,0
4433,480.3389741381004,Debit,Walmart,Local,10,Saturday,Personal,0
4434,923.2099408195633,Debit,Amazon,International,10,Monday,Business,0
4435,82.00759830088172,Credit,Target,International,5,Sunday,Personal,1
4436,287.7948051055368,Debit,Target,Local,21,Thursday,Business,0
4437,356.4384750350069,Credit,Amazon,Local,1,Monday,Personal,0
4438,784.6015541,Debit,Amazon,International,0,Thursday,Personal,0
4439,992.5894739603516,Credit,Walmart,Local,19,Friday,Business,0
4440,248.26380960958153,Debit,Target,Local,5,Wednesday,Personal,0
4441,875.5642607957099,Debit,Amazon,Local,4,Tuesday,Business,0
4442,832.3165328274733,Credit,Amazon,International,22,Monday,Business,0
4443,232.41082366534894,Credit,Walmart,International,21,Thursday,Business,0
4444,405.3392543972304,Debit,Target,Local,21,Sunday,Personal,0
4445,415.57614059959394,Debit,Amazon,Local,8,Monday,Personal,0
4446,978.4384618412927,Credit,Walmart,Local,4,Monday,Personal,0
4447,189.08298236510933,Debit,Target,International,17,Thursday,Business,0
4448,801.1663913937342,Debit,Target,Local,23,Monday,Business,0
4449,340.85078703137884,Credit,Target,International,18,Tuesday,Personal,0
4450,733.5616423183988,Credit,Target,Local,14,Saturday,Business,0
4451,425.81089425270625,Credit,Walmart,International,14,Saturday,Business,0
4452,582.5761654853746,Debit,Amazon,Local,8,Saturday,Personal,0
4453,834.2856555928698,Debit,Target,International,13,Sunday,Business,0
4454,806.1239093340453,Debit,Target,International,4,Saturday,Business,1
4455,867.7589517043032,Credit,Amazon,Local,16,Friday,Personal,0
4456,69.02115209121243,Debit,Target,International,14,Wednesday,Personal,0
4457,695.1300475093474,Credit,Target,Local,19,Monday,Personal,0
4458,148.58750295454524,Credit,Amazon,International,16,Thursday,Business,0
4459,421.6603823382269,Debit,Amazon,Local,23,Tuesday,Business,0
4460,553.1025309041415,Credit,Target,International,23,Monday,Business,0
4461,408.7120898993624,Debit,Amazon,International,8,Friday,Personal,0
4462,524.4155590449774,Credit,Walmart,Local,12,Friday,Business,0
4463,996.5610457106329,Credit,Walmart,International,21,Thursday,Personal,0
4464,143.86514057572617,Credit,Target,Local,12,Monday,Business,1
4465,678.7014848830613,Debit,Target,Local,4,Saturday,Business,0
4466,402.0409567217591,Credit,Amazon,Local,13,Monday,Business,0
4467,141.6797009182555,Debit,Amazon,International,6,Monday,Business,0
4468,167.14939574056643,Credit,Target,International,4,Friday,Business,0
4469,949.7803751831607,Credit,Target,International,11,Monday,Business,0
4470,880.8054817446445,Credit,Walmart,Local,2,Saturday,Business,0
4471,907.9715408108716,Debit,Amazon,Local,8,Monday,Personal,0
4472,991.6174480691127,Debit,Target,International,9,Sunday,Business,0
4473,216.23223610843277,Debit,Target,Local,0,Sunday,Personal,1
4474,361.8849439904211,Debit,Amazon,International,13,Monday,Business,0
4475,672.5268396,Debit,Amazon,International,0,Monday,Personal,0
4476,488.96451446204077,Credit,Target,Local,9,Saturday,Personal,0
4477,424.2056380445502,Credit,Target,Local,10,Sunday,Personal,0
4478,364.2331368422371,Debit,Target,Local,19,Saturday,Business,0
4479,597.8428256240177,Debit,Amazon,Local,1,Thursday,Personal,0
4480,579.8374943536812,Debit,Target,International,22,Friday,Personal,0
4481,169.84325572359768,Debit,Target,Local,1,Wednesday,Personal,0
4482,477.0224391432547,Credit,Target,Local,22,Sunday,Business,0
4483,557.9370584477514,Debit,Walmart,Local,23,Thursday,Personal,0
4484,574.5840693440765,Debit,Walmart,International,10,Saturday,Personal,0
4485,218.00612098322827,Debit,Amazon,Local,7,Monday,Personal,0
4486,744.8486783297639,Debit,Target,Local,2,Wednesday,Personal,0
4487,34.94710387285894,Credit,Target,International,8,Tuesday,Business,0
4488,361.28353698773105,Credit,Amazon,International,15,Wednesday,Personal,0
4489,782.4105220502772,Debit,Amazon,International,15,Thursday,Personal,0
4490,568.2539918448483,Credit,Amazon,Local,9,Friday,Personal,0
4491,268.55080818575163,Credit,Target,International,5,Thursday,Personal,0
4492,698.0035881496173,Debit,Walmart,International,19,Friday,Personal,0
4493,571.7170347145127,Debit,Amazon,Local,23,Friday,Business,0
4494,798.2811733618233,Credit,Target,Local,19,Saturday,Personal,0
4495,737.6749343279251,Credit,Amazon,International,19,Friday,Business,0
4496,614.0068428158723,Credit,Target,Local,10,Tuesday,Personal,0
4497,493.29589855770587,Credit,Amazon,Local,7,Wednesday,Personal,0
4498,141.85030441084817,Credit,Target,International,19,Thursday,Business,0
4499,268.71968770652995,Debit,Amazon,Local,0,Thursday,Business,0
4500,424.9084781879144,Credit,Walmart,Local,5,Friday,Business,0
4501,603.3062941363248,Credit,Amazon,International,7,Saturday,Personal,0
4502,518.5707766631517,Credit,Amazon,International,13,Tuesday,Business,0
4503,295.30268069993417,Credit,Walmart,Local,2,Tuesday,Business,0
4504,16.399714211813446,Credit,Amazon,International,1,Monday,Personal,0
4505,501.2768296818058,Credit,Walmart,International,21,Tuesday,Personal,0
4506,292.7697286766207,Credit,Target,Local,0,Friday,Personal,0
4507,737.2622177034298,Credit,Walmart,Local,10,Friday,Personal,1
4508,33.706802617778656,Debit,Walmart,Local,20,Sunday,Business,1
4509,588.9795332,Debit,Target,International,5,Wednesday,Business,0
4510,942.0594951310047,Credit,Walmart,International,7,Friday,Business,0
4511,182.6651744403845,Debit,Walmart,Local,6,Wednesday,Personal,0
4512,476.93299584308943,Debit,Target,Local,5,Tuesday,Personal,0
4513,100.5077718989668,Debit,Amazon,Local,17,Monday,Personal,0
4514,629.4250931,Debit,Amazon,Local,11,Sunday,Personal,0
4515,555.0263637902633,Debit,Walmart,International,7,Saturday,Business,0
4516,413.291869,Debit,Amazon,International,23,Thursday,Business,0
4517,526.1632512590038,Credit,Amazon,International,20,Friday,Personal,0
4518,897.6089119,Credit,Walmart,International,18,Tuesday,Personal,0
4519,204.33135928795636,Debit,Target,International,23,Friday,Personal,0
4520,32.33886658829376,Credit,Amazon,International,4,Wednesday,Personal,0
4521,863.0482359,Debit,Walmart,Local,18,Tuesday,Business,0
4522,581.3459115640275,Credit,Target,International,8,Thursday,Personal,0
4523,891.7518709,Credit,Amazon,International,11,Wednesday,Business,0
4524,600.9757711790409,Credit,Target,International,14,Tuesday,Personal,0
4525,812.0594790601054,Debit,Walmart,International,22,Saturday,Personal,0
4526,435.3766297215965,Credit,Target,Local,12,Saturday,Personal,0
4527,752.3613319753861,Credit,Target,Local,23,Thursday,Personal,0
4528,913.9110522209575,Debit,Walmart,International,12,Saturday,Personal,0
4529,576.4017340849842,Debit,Amazon,Local,20,Wednesday,Personal,0
4530,188.97729905675575,Credit,Amazon,Local,20,Thursday,Personal,0
4531,276.1096388798962,Debit,Target,Local,4,Tuesday,Personal,0
4532,206.65813112843173,Credit,Target,Local,1,Wednesday,Business,0
4533,254.3884573197756,Credit,Target,International,18,Saturday,Personal,0
4534,313.3512949,Debit,Target,International,7,Monday,Personal,0
4535,559.5824488856566,Debit,Amazon,International,13,Friday,Personal,0
4536,592.1117131691944,Credit,Walmart,International,5,Saturday,Business,0
4537,432.2347497694425,Debit,Walmart,International,6,Monday,Business,0
4538,619.2665720226271,Credit,Walmart,Local,13,Thursday,Personal,1
4539,90.75917635525227,Debit,Target,International,5,Tuesday,Personal,0
4540,96.91035468757836,Debit,Target,International,15,Sunday,Business,0
4541,180.11116575408187,Debit,Walmart,Local,3,Friday,Business,0
4542,522.8967230599413,Debit,Amazon,Local,6,Tuesday,Business,1
4543,221.85473191133042,Debit,Walmart,International,15,Thursday,Personal,0
4544,290.45155945765157,Credit,Amazon,Local,3,Tuesday,Personal,0
4545,406.3097078112641,Credit,Target,International,6,Wednesday,Business,0
4546,813.7474628,Credit,Walmart,Local,20,Wednesday,Business,0
4547,23.72351455373152,Debit,Walmart,International,1,Saturday,Personal,0
4548,652.8850320342561,Credit,Target,International,22,Saturday,Personal,0
4549,672.1877657302784,Credit,Amazon,International,7,Saturday,Personal,1
4550,800.6692225530702,Debit,Walmart,International,9,Saturday,Personal,0
4551,933.4254096697101,Debit,Walmart,Local,1,Thursday,Business,0
4552,29.93647045979693,Debit,Amazon,International,5,Tuesday,Personal,0
4553,162.24586845808403,Credit,Walmart,International,3,Saturday,Personal,0
4554,887.3095811154332,Credit,Walmart,International,20,Thursday,Business,0
4555,463.93337656514524,Debit,Target,International,0,Sunday,Personal,0
4556,568.9447325441289,Credit,Amazon,Local,5,Friday,Business,0
4557,666.3969316859159,Credit,Walmart,Local,11,Saturday,Business,0
4558,682.2759385,Debit,Walmart,International,13,Tuesday,Personal,0
4559,932.4229992833431,Credit,Target,International,14,Wednesday,Personal,0
4560,996.9799232,Debit,Walmart,Local,23,Monday,Business,0
4561,722.9558863216308,Credit,Target,International,17,Sunday,Business,0
4562,294.3489971130993,Debit,Walmart,International,16,Wednesday,Personal,0
4563,880.9548782714002,Credit,Target,Local,8,Tuesday,Personal,0
4564,58.72870539535399,Credit,Amazon,Local,14,Tuesday,Personal,0
4565,238.77004434575124,Debit,Amazon,Local,17,Sunday,Business,0
4566,898.4118602890777,Debit,Walmart,International,23,Tuesday,Personal,0
4567,263.6295992949614,Debit,Walmart,International,20,Tuesday,Business,0
4568,228.444549,Debit,Target,International,17,Saturday,Personal,0
4569,146.74404020884478,Credit,Target,International,4,Friday,Business,0
4570,860.5206400704474,Debit,Amazon,Local,15,Monday,Business,0
4571,505.05767659917586,Debit,Walmart,Local,8,Saturday,Business,0
4572,678.1442710236132,Debit,Target,Local,21,Wednesday,Personal,0
4573,246.67572023427937,Debit,Amazon,Local,2,Friday,Personal,0
4574,760.4600168011043,Debit,Amazon,International,11,Sunday,Business,0
4575,762.4054895124775,Credit,Target,International,23,Thursday,Personal,0
4576,319.47204465921715,Debit,Walmart,Local,13,Tuesday,Business,0
4577,416.5758067,Debit,Amazon,International,0,Sunday,Business,0
4578,217.59337465589886,Debit,Target,Local,8,Wednesday,Business,0
4579,976.7954130896752,Credit,Amazon,Local,8,Thursday,Business,0
4580,649.1465512878275,Credit,Walmart,International,19,Monday,Personal,0
4581,935.1984419083603,Credit,Target,International,12,Wednesday,Personal,0
4582,310.35168819284183,Debit,Walmart,International,7,Sunday,Personal,0
4583,784.0720038669208,Debit,Walmart,International,10,Friday,Personal,0
4584,768.2000574458946,Credit,Amazon,International,13,Saturday,Business,0
4585,694.7390953478762,Credit,Walmart,International,15,Thursday,Business,0
4586,965.9825855141324,Debit,Amazon,International,10,Wednesday,Business,0
4587,399.6197827452524,Debit,Target,International,18,Saturday,Personal,0
4588,139.41015035385973,Debit,Target,Local,21,Saturday,Personal,0
4589,674.9917706516202,Credit,Amazon,Local,9,Saturday,Personal,0
4590,732.0167024724341,Debit,Amazon,International,7,Friday,Business,0
4591,579.3099677242266,Debit,Amazon,International,10,Tuesday,Personal,0
4592,214.7497142020623,Credit,Walmart,Local,7,Wednesday,Personal,0
4593,509.41138225266184,Credit,Target,Local,19,Saturday,Personal,0
4594,319.0678392034381,Credit,Target,Local,9,Tuesday,Personal,0
4595,433.19186288502215,Debit,Walmart,Local,16,Saturday,Business,0
4596,648.7663900862173,Credit,Amazon,International,22,Thursday,Personal,0
4597,747.7625952639262,Credit,Target,Local,10,Sunday,Business,0
4598,239.9024439923297,Debit,Walmart,Local,11,Thursday,Business,0
4599,411.27210704048383,Debit,Amazon,Local,9,Thursday,Business,0
4600,276.4699552817129,Credit,Target,Local,19,Tuesday,Personal,0
4601,206.64529772325042,Debit,Amazon,International,16,Tuesday,Business,0
4602,785.5533478,Credit,Walmart,Local,2,Saturday,Business,0
4603,910.1601674926225,Debit,Target,International,6,Friday,Personal,1
4604,376.52986382773094,Debit,Amazon,International,2,Wednesday,Business,0
4605,753.7661351300292,Credit,Amazon,International,16,Friday,Business,0
4606,898.0253365,Credit,Amazon,International,22,Sunday,Personal,0
4607,847.6629684249292,Credit,Walmart,International,7,Tuesday,Personal,0
4608,190.98525465383364,Debit,Amazon,Local,20,Sunday,Personal,0
4609,956.7289626982277,Credit,Target,International,21,Wednesday,Personal,0
4610,382.90967602516787,Debit,Target,Local,18,Sunday,Personal,0
4611,345.84825456209796,Debit,Amazon,Local,13,Sunday,Personal,0
4612,71.80701400500253,Credit,Walmart,International,4,Thursday,Personal,0
4613,491.3119175638342,Debit,Target,International,18,Friday,Business,0
4614,117.92347948451942,Debit,Target,Local,12,Sunday,Personal,0
4615,256.0544227181517,Credit,Target,International,17,Friday,Personal,0
4616,323.77319554960854,Debit,Amazon,International,22,Friday,Business,0
4617,810.7380602567672,Debit,Target,International,10,Tuesday,Business,0
4618,876.7337638919375,Credit,Amazon,Local,22,Wednesday,Personal,0
4619,309.4416543,Credit,Amazon,Local,11,Thursday,Business,0
4620,860.1111400321281,Debit,Amazon,International,7,Tuesday,Personal,0
4621,858.6586279960932,Debit,Amazon,International,11,Thursday,Business,0
4622,767.0044408810248,Debit,Amazon,International,0,Sunday,Personal,1
4623,155.2281628750297,Debit,Target,Local,17,Monday,Business,0
4624,693.4196184317217,Credit,Amazon,International,1,Monday,Personal,0
4625,945.5738239,Debit,Amazon,International,11,Thursday,Business,0
4626,685.7150739794855,Debit,Amazon,International,18,Monday,Business,0
4627,338.30068061675564,Debit,Amazon,International,22,Wednesday,Business,0
4628,505.57352425652294,Debit,Amazon,Local,6,Sunday,Business,0
4629,649.2677929175431,Credit,Amazon,International,6,Sunday,Personal,0
4630,515.4647046412185,Debit,Target,International,0,Wednesday,Personal,0
4631,128.75341231366014,Credit,Amazon,Local,17,Sunday,Business,0
4632,318.9434042055004,Credit,Amazon,International,7,Tuesday,Business,0
4633,804.3720702480962,Credit,Target,International,9,Thursday,Business,0
4634,862.8038656345623,Credit,Target,Local,22,Sunday,Business,0
4635,145.92703238841452,Credit,Walmart,International,0,Tuesday,Personal,0
4636,952.8628848747373,Debit,Target,Local,14,Wednesday,Personal,0
4637,335.5343916701232,Credit,Target,International,14,Sunday,Personal,0
4638,665.6906013434128,Credit,Amazon,International,3,Wednesday,Personal,0
4639,754.3068944971143,Credit,Walmart,International,9,Wednesday,Personal,0
4640,813.8267722915045,Debit,Amazon,Local,7,Friday,Personal,0
4641,946.2922052036708,Credit,Walmart,International,13,Monday,Business,0
4642,319.7903525485344,Debit,Amazon,Local,12,Tuesday,Business,0
4643,859.9213900060389,Credit,Target,Local,20,Tuesday,Business,0
4644,140.37003440184498,Credit,Target,Local,16,Sunday,Personal,0
4645,707.9904972900569,Debit,Walmart,Local,6,Sunday,Personal,0
4646,744.5579522,Debit,Amazon,Local,5,Wednesday,Personal,0
4647,680.9460087893073,Debit,Amazon,Local,8,Sunday,Personal,0
4648,259.79158877380144,Credit,Target,International,19,Friday,Business,0
4649,874.3127155450513,Debit,Target,International,19,Tuesday,Business,0
4650,177.16987873669106,Debit,Walmart,International,7,Saturday,Personal,0
4651,63.09844360562253,Debit,Target,International,13,Tuesday,Personal,0
4652,720.2903407,Debit,Walmart,Local,19,Friday,Personal,0
4653,480.7209580804064,Debit,Walmart,International,2,Wednesday,Personal,0
4654,850.6070397590893,Credit,Walmart,International,22,Friday,Business,0
4655,389.5631696476764,Debit,Walmart,Local,12,Monday,Business,0
4656,176.5958026226357,Credit,Target,International,20,Tuesday,Personal,0
4657,838.0777705,Debit,Walmart,Local,8,Monday,Business,0
4658,553.4205353,Debit,Target,International,20,Tuesday,Personal,0
